ident,elevation_meters,latitude,longitude,iata_code
08UT,2186.94,38.335017,-109.135176,
08VA,304.8,37.55400085449219,-79.74980163574219,
08WA,0.6096,47.574299,-122.547997,
08WI,373.38,43.04359817504883,-90.3551025390625,
08XA,85.34400000000001,30.479253,-96.504031,
08XS,13.716000000000001,29.10810089111328,-95.77749633789062,
09AA,1750.1616000000001,62.969888,-150.75375,
09AK,69.4944,61.589361,-149.847333,
09AL,66.4464,32.842385,-87.890523,
09AR,94.488,33.27320098876953,-93.23989868164062,
09AZ,1514.856,31.924848,-110.040007,
09CA,97.536,36.205514,-121.132541,
09CL,693.4200000000001,39.113800048828125,-121.05699920654297,
09CN,82.9056,36.182556,-119.313572,
09CO,1274.064,38.055275,-103.650769,
09FA,39.624,27.2455997467041,-81.41310119628906,
09FD,21.640800000000002,28.671100616455078,-82.0873031616211,
09FL,18.288,27.049955,-81.970739,
09GA,70.104,31.120995,-83.67063,
09I,338.32800000000003,48.60580062866211,-93.37079620361328,
09IA,249.936,41.745441,-92.411547,
09ID,1168.9080000000001,45.10390090942383,-114.8550033569336,
09II,268.224,38.44729995727539,-86.44499969482422,
09IL,185.928,41.536183,-88.052279,
09IN,259.08000000000004,41.123265,-85.42496,
09IS,266.3952,42.26499938964844,-89.07430267333984,
09KS,295.656,38.707000732421875,-95.13829803466797,
09KY,161.8488,38.23899841308594,-85.63939666748047,
09LA,0.6096,29.126972,-90.206659,
09LL,304.8,42.468101501464844,-88.74320220947266,
09LS,55.168800000000005,30.824399948120117,-91.38459777832031,
09MA,122.8344,42.304298400878906,-71.50589752197266,
09MD,801.0144,39.576412,-79.372047,
09ME,79.248,43.34080123901367,-70.85469818115234,
09MI,256.64160000000004,42.708099365234375,-84.56079864501953,
09MN,323.088,44.779999,-95.663109,
09MO,368.808,37.37839889526367,-93.36329650878906,
09MT,1542.288,45.909346,-113.763183,
09N,137.16,41.83259963989258,-73.8759994506836,
09NC,94.488,35.32929992675781,-79.02999877929688,
09NE,381.0,41.33330154418945,-96.193603515625,
09NJ,30.48,40.65370178222656,-74.6865005493164,
09NR,170.99280000000002,35.650122,-79.650311,
09NV,723.5952000000001,35.979689,-115.150183,
09NY,77.4192,41.92890167236328,-74.04889678955078,
09OK,213.36,36.35449981689453,-95.86389923095703,
09OR,148.4376,45.587235,-121.163827,
09PA,542.544,40.82699966430664,-77.98809814453125,
09PN,146.304,40.5620002746582,-75.1427001953125,
09S,796.7472,48.84090042114258,-117.28399658203125,
09TA,281.3304,33.282101,-97.497002,
09TE,239.8776,32.262923,-97.863764,
09TN,281.6352,35.94169998168945,-83.94400024414062,
09TS,944.88,29.48240089416504,-103.16500091552734,
09TX,768.7056,30.737626,-102.02332,
09VA,723.9000000000001,36.97650146484375,-80.493896484375,
09VG,423.672,38.09080123901367,-78.98500061035156,
09W,3.048,38.868612,-77.008367,
09WA,634.2888,47.71039962768555,-117.40699768066406,
09WI,214.88400000000001,44.00360107421875,-91.30760192871094,
09XS,216.40800000000002,29.433000564575195,-98.49220275878906,
09Y,209.3976,44.81660079956055,-93.0155029296875,
0AA6,89.00160000000001,59.403055,-136.013611,
0AA7,19.812,60.491537,-151.235253,
0AK,93.8784,61.934601,-162.899994,
0AK0,243.84,64.39214,-146.861823,
0AK1,141.1224,61.616966,-149.320893,
0AK2,24.6888,61.725556,-150.678611,
0AK3,76.2,62.0359001159668,-150.49400329589844,
0AK5,481.584,61.355352,-142.731832,
0AK6,548.64,61.80108,-147.945156,
0AK7,5.486400000000001,59.776005,-150.963285,
0AK8,156.972,64.895835,-147.497501,
0AK9,33.528,61.33259963989258,-150.0590057373047,
0AL0,188.6712,34.68840026855469,-86.58889770507812,
0AL1,29.5656,30.443899154663086,-87.65689849853516,
0AL2,316.992,33.275001525878906,-85.83329772949219,
0AL3,89.91600000000001,31.430599212646484,-86.94029998779297,
0AL4,265.176,34.442141,-85.755793,
0AL5,75.2856,31.03219985961914,-87.25279998779297,
0AL6,47.244,31.127199172973633,-87.07330322265625,
0AL7,189.2808,34.00830078125,-85.96530151367188,
0AL8,232.56240000000003,33.46390151977539,-86.77310180664062,
0AL9,179.83200000000002,34.850546,-87.633513,
0AR0,412.0896,36.181509,-94.137252,
0AR1,112.77600000000001,35.0947,-93.202003,
0AR2,66.1416,35.18853,-90.30359,
0AR3,658.368,35.898998,-93.261001,
0AR4,381.3048,36.40929,-94.46005,
0AR5,116.43360000000001,35.83620071411133,-90.70179748535156,
0AR6,166.72560000000001,34.48149871826172,-93.03099822998047,
0AR7,45.72,33.94899,-91.175141,
0AR8,133.1976,33.94884,-93.88024,
0AR9,469.392,36.40010070800781,-93.74349975585938,
0AZ0,353.87280000000004,33.481187,-112.03976,
0AZ1,649.224,32.302114,-111.32412,
0AZ2,588.264,33.778166,-113.640625,
0AZ4,458.72400000000005,32.9823,-112.287003,
0AZ5,633.984,33.865944,-112.603265,
0AZ6,369.7224,33.482963,-112.079301,
0AZ7,359.66400000000004,33.445318,-111.964567,
0B2,37.7952,44.76369857788086,-68.7677993774414,
0B7,448.05600000000004,44.117724,-72.826867,
0C1,304.8,39.48780059814453,-94.78050231933594,
0C2,231.64800000000002,41.770901,-88.7034,
0C5,292.608,43.575666,-85.284182,
0C7,221.58960000000002,41.521999,-89.132599,
0C8,195.072,41.519501,-88.605598,
0C9,97.536,40.63819885253906,-74.97570037841797,
0CA0,54.864000000000004,33.923302,-118.241997,
0CA1,57.912000000000006,34.9883003235,-120.458000183,
0CA2,89.61120000000001,34.049778,-118.456257,
0CA3,173.73600000000002,34.587501525878906,-120.01300048828125,
0CA4,201.168,34.6222,-120.065002,
0CA5,944.88,33.14310073852539,-116.74500274658203,
0CA6,146.304,32.7494444,-116.0161111,
0CA7,48.1584,33.756779,-118.0854,
0CA8,762.0,33.413347,-116.843255,
0CA9,347.47200000000004,35.592797,-120.338058,
0CD0,1524.0,38.745155,-108.047973,
0CD1,1327.7088,40.2610917,-103.7963389,
0CD2,1767.8400000000001,38.652500152600005,-104.23400116,
0CD3,1412.748,40.348,-104.528,
0CD4,1560.576,40.1463012695,-104.887001038,
0CD5,1733.0928000000001,37.490501,-104.143997,
0CD6,1586.1792,39.970843,-105.08741,
0CD7,1565.1480000000001,40.003917,-105.07185,
0CD8,1089.66,38.0710983276,-102.60900116,
0CD9,1695.6024,39.603099823,-105.091003418,
0CL0,152.4,37.11800003049999,-119.913002014,
0CL1,927.2016000000001,34.5694007874,-117.555999756,
0CL2,,32.593834,-117.084872,
0CL3,149.352,32.633457,-116.890565,
0CL4,234.696,34.157179,-118.254637,
0CL5,14.020800000000001,33.6706008911,-117.858001709,
0CL6,734.568,34.694584,-118.277106,
0CL7,144.1704,34.054901,-118.264967,
0CL8,765.048,35.591104,-117.631323,
0CL9,451.71360000000004,33.741100311299995,-117.151000977,
0CN1,42.672000000000004,37.452178,-120.764758,
0CN2,20.4216,39.228622,-121.688265,
0CO0,1538.3256000000001,40.181606,-105.124774,
0CO1,1575.816,40.0332984924,-105.124000549,
0CO2,2737.1040000000003,38.851918,-106.928341,CSE
0CO3,1637.6904000000002,39.8894,-104.544997,
0CO4,1504.188,40.5899009705,-105.04599762,
0CO5,1431.6456,39.830995,-103.592463,
0CO6,2438.4,38.2193984985,-108.212997437,
0CO7,1504.188,40.5854988098,-105.040000916,
0CO8,1527.048,40.2083015442,-105.013000488,
0CO9,2320.4424,37.6582984924,-106.033996582,
0CT0,195.072,41.881232,-73.480699,
0CT1,106.68,41.484798431396484,-72.7562026977539,
0CT2,100.584,41.71699905395508,-72.22589874267578,
0CT3,131.3688,41.661598205566406,-72.78790283203125,
0CT4,121.92,41.50619888305664,-72.9397964477539,
0CT5,56.083200000000005,41.77450180053711,-72.6989974975586,
0CT6,34.4424,41.5968017578125,-72.70449829101562,
0CT7,24.384,41.188408,-73.1667,
0CT8,155.448,41.405297,-73.445165,
0CT9,64.31280000000001,41.75450134277344,-72.67870330810547,
0D6,426.72,40.475215,-96.986275,
0D7,289.2552,40.7906,-83.829102,
0D9,356.61600000000004,44.958035,-84.958859,
0E9,310.896,40.754734,-93.242447,
0FA0,1.8288000000000002,25.81734,-80.340416,
0FA1,19.812,27.3039,-81.880403,
0FA2,17.3736,30.119424,-83.592746,
0FA3,7.315200000000001,27.075744,-81.071125,
0FA5,20.1168,28.5727778,-81.6286111,
0FA6,21.945600000000002,26.39841,-81.414667,
0FD0,12.192,29.26757,-81.223331,
0FD1,6.096,30.213844,-85.871916,
0FD2,2.4384,25.960055,-80.240248,
0FD3,21.336000000000002,30.496400833129883,-86.09380340576172,
0FD4,30.48,29.360774,-82.204803,
0FD5,71.628,30.820199966430664,-86.34439849853516,
0FD6,,27.907499313354492,-80.48639678955078,
0FD9,88.39200000000001,30.652099609375,-86.1093978881836,
0FL0,9.144,26.707834,-81.175549,
0FL1,33.528,29.983299,-82.835602,
0FL2,5.7912,28.787799835205078,-81.16419982910156,
0FL3,7.62,29.602800369262695,-82.98169708251953,
0FL4,33.528,30.704999923706055,-85.37830352783203,
0FL5,24.384,28.458599090576172,-81.34970092773438,
0FL6,29.260800000000003,27.806199,-82.141365,
0FL7,34.7472,28.610300064086914,-81.41940307617188,
0FL8,,30.193899154663086,-81.68190002441406,
0FL9,5.486400000000001,26.393051,-81.02874,
0G0,179.22240000000002,43.103199,-78.7033,
0G5,498.348,47.8263,-90.3835,
0GA0,243.84,33.356201171875,-84.36710357666016,
0GA1,211.2264,34.477901458740234,-82.89710235595703,
0GA2,219.45600000000002,34.377899169921875,-82.9457015991211,
0GA3,392.2776,33.77009963989258,-85.06079864501953,
0GA4,224.33280000000002,33.812901,-83.505699,
0GA5,449.58000000000004,34.45479965209961,-84.28910064697266,
0GA6,237.744,33.7333984375,-83.81880187988281,
0GA7,329.184,33.683399,-84.999901,
0GA8,60.96,30.88031,-83.414443,
0GA9,153.924,32.71390151977539,-84.02749633789062,
0GE0,330.708,33.782100677490234,-84.80079650878906,
0GE1,99.6696,31.66550064086914,-83.44709777832031,
0GE3,171.60240000000002,34.904701,-85.459702,
0GE4,262.128,33.33140182495117,-84.2667007446289,
0GE5,438.30240000000003,34.561798095703125,-83.7135009765625,
0GE7,137.16,33.520301818847656,-82.37249755859375,
0GE9,70.104,32.69390106201172,-81.79859924316406,
0H7,213.36,40.4216,-91.706299,
0I2,196.596,39.4767,-87.099701,
0IA,255.4224,41.284675,-85.703814,
0IA0,282.5496,41.316898345947266,-93.09600067138672,
0IA1,396.24,42.05830001831055,-94.86830139160156,
0IA2,402.336,41.71549987792969,-94.9385986328125,
0IA3,269.1384,42.435066,-92.327621,
0IA4,213.36,41.027897,-91.063442,
0IA5,323.088,40.87220001220703,-93.26270294189453,
0IA6,280.416,41.659698,-92.289902,
0IA7,396.24,41.03889846801758,-94.46690368652344,
0IA8,281.94,42.22800064086914,-91.7509994506836,
0IA9,220.98000000000002,40.83340072631836,-91.30010223388672,
0ID0,1481.6328,43.60639953613281,-115.10700225830078,
0ID1,982.98,42.64120101928711,-114.6050033569336,
0ID2,1706.88,44.442901611299995,-113.773002625,
0ID3,960.12,43.075801849365234,-115.6729965209961,
0ID4,1225.296,43.047698974609375,-114.47000122070312,
0ID5,954.024,43.0531005859375,-116.46199798583984,
0ID6,1220.4192,45.173791,-113.891423,
0ID7,1164.336,43.230308,-116.763192,
0ID8,1158.24,45.775705,-116.180463,
0ID9,882.3960000000001,46.785278,-116.471131,
0II0,291.084,40.258381,-85.253348,
0II1,248.7168,40.428101,-86.153297,
0II2,249.936,41.457298278808594,-86.12439727783203,
0II3,246.888,40.6278,-86.037804,
0II5,214.88400000000001,40.65950012207031,-86.8572006225586,
0II6,246.888,41.64335,-85.830131,
0II7,274.32,39.79560089111328,-85.78610229492188,
0II8,225.55200000000002,41.324798583984375,-87.47589874267578,
0II9,230.12400000000002,39.532612,-86.576729,
0IL0,134.112,38.086700439453125,-88.53890228271484,
0IL1,189.8904,41.86090087890625,-87.8364028930664,
0IL2,164.8968,38.803056,-88.997778,
0IL3,212.1408,40.157001,-87.6745,
0IL4,235.3056,41.818743,-88.007677,
0IL5,258.77520000000004,41.221865,-89.947788,
0IL6,259.68960000000004,41.960636,-88.721781,
0IL7,207.8736,39.782917,-88.546708,
0IL8,271.272,41.872501,-88.723701,
0IL9,268.224,41.853699,-88.786513,
0IN1,121.92,38.5,-87.59590148925781,
0IN2,254.508,40.82780075073242,-85.08609771728516,
0IN3,214.57920000000001,41.113035,-86.664963,
0IN4,228.60000000000002,41.127405,-84.953306,
0IN5,243.84,38.329378,-86.033431,
0IN7,266.7,39.922501,-86.226097,
0IN8,221.28480000000002,39.837299,-86.118597,
0IN9,118.872,37.99322,-87.94855,
0IS0,202.3872,41.48109817504883,-90.57140350341797,
0IS2,206.6544,42.093101501464844,-87.85260009765625,
0IS3,192.024,41.660089,-89.694443,
0IS4,204.216,39.764081,-88.671212,
0IS6,116.73840000000001,37.3656005859375,-89.1635971069336,
0IS8,198.12,39.936012,-91.398659,
0IS9,252.984,41.70840072631836,-89.2029037475586,
0J0,142.6464,31.600093,-85.238353,
0J8,25.908,29.618000030517578,-82.50869750976562,
0JY9,287.4264,38.422373,-83.752604,
0K6,185.928,36.178496,-95.580468,
0KS0,359.66400000000004,38.63330078125,-95.92530059814453,
0KS2,318.516,38.560001,-95.309097,
0KS3,341.37600000000003,38.5667,-95.366898,
0KS4,324.612,38.807239,-95.370056,
0KS5,583.3872,38.450666,-98.797646,
0KS6,377.952,37.452202,-97.317802,
0KS7,441.96000000000004,37.69279861450195,-97.88639831542969,
0KS8,289.56,37.38249969482422,-95.37470245361328,
0KS9,405.384,37.515899658203125,-96.9197998046875,
0KY0,271.272,38.622798919677734,-84.77890014648438,
0KY1,153.6192,36.76559829711914,-86.61830139160156,
0KY2,164.592,37.5056,-86.837502,
0KY3,184.0992,38.561404,-83.952795,
0KY4,130.1496,37.56439971923828,-87.08190155029297,
0KY5,182.88,36.812346,-86.377427,
0KY6,170.68800000000002,38.268299,-82.577499,
0KY7,109.72800000000001,36.63610076904297,-88.99859619140625,
0KY8,259.08000000000004,37.117199,-83.736099,
0KY9,396.24,37.113602,-82.803596,
0L4,1427.6832000000002,37.485801696777344,-117.19100189208984,
0L5,1731.2640000000001,37.722114,-117.236363,
0L6,42.672000000000004,31.923824,-92.646091,
0LA0,3.048,30.003515,-93.401005,
0LA1,4.572,30.229400634765625,-90.97339630126953,
0LA2,5.1816,30.278,-90.963203,
0LA3,85.34400000000001,32.749298095703125,-93.87349700927734,
0LA4,60.96,32.86410140991211,-93.98899841308594,
0LA5,0.9144000000000001,29.258868,-89.964541,
0LA6,0.9144000000000001,29.2586,-89.959198,
0LA7,1.8288000000000002,29.254738,-89.96732,
0LA8,55.778400000000005,32.252942,-92.718795,
0LA9,22.555200000000003,30.586299896240234,-90.86150360107422,
0LL0,238.6584,42.265259,-88.727754,
0LL1,184.0992,39.094200134277344,-90.31340026855469,
0LL2,213.36,40.738899231,-90.38069915770001,
0LL3,187.1472,39.05500030517578,-90.34210205078125,
0LL4,202.3872,41.419592,-89.121394,
0LL5,205.74,40.1100006104,-88.07839965820001,
0LL6,216.40800000000002,41.69839859008789,-88.60759735107422,
0LL7,204.216,41.657994,-88.621297,
0LL9,198.12,42.183399,-90.255698,
0LS0,3.9624,29.74970054626465,-90.73580169677734,
0LS2,1.8288000000000002,29.116437,-90.201273,
0LS3,,29.29669952392578,-89.37439727783203,
0LS4,14.325600000000001,30.808701,-92.188003,
0LS5,12.192,30.303775,-92.130547,
0LS6,12.8016,30.787700653076172,-92.05039978027344,
0LS7,10.972800000000001,30.61280059814453,-91.48419952392578,
0LS8,10.3632,30.28580093383789,-92.94129943847656,
0LS9,21.945600000000002,32.513603,-91.98657,
0MA1,65.2272,42.363656,-71.069142,
0MA2,137.16,42.54090118408203,-71.76280212402344,
0MA3,30.48,41.786224,-71.231437,
0MA4,5.7912,42.333804,-71.071352,
0MA5,25.908,42.05590057373047,-71.05590057373047,
0MA6,2.7432000000000003,42.3651008605957,-71.13259887695312,
0MA8,12.192,42.404496,-71.070602,
0MA9,374.904,42.50310134887695,-71.90840148925781,
0MD0,23.4696,39.1375999451,-76.623298645,
0MD1,22.86,39.18730163574219,-75.7927017211914,
0MD2,4.8768,38.287781,-76.867575,
0MD3,79.248,39.297725,-76.592941,
0MD4,14.325600000000001,39.26679992675781,-76.18720245361328,
0MD5,86.86800000000001,39.087886,-76.882281,
0MD6,228.60000000000002,39.38119888305664,-77.10579681396484,
0MD7,6.096,38.9093017578125,-76.11969757080078,
0MD8,9.144,39.24589920043945,-76.67610168457031,
0MD9,43.586400000000005,38.560846,-76.595979,
0ME4,82.6008,44.742469,-68.474403,
0ME7,81.0768,43.839716,-70.462016,
0MI0,200.2536,42.970001,-85.6659,
0MI1,286.512,44.140301,-84.4375,
0MI2,259.08000000000004,44.522202,-83.683296,
0MI3,304.8,44.633399963378906,-84.4833984375,
0MI4,341.37600000000003,46.270198,-87.386496,
0MI6,243.84,46.38750076293945,-85.18399810791016,
0MI7,183.7944,42.042987,-83.35895,
0MI8,388.62,44.894115,-84.297818,
0MI9,192.9384,42.36750030517578,-83.08439636230469,
0MN0,210.312,44.79690170288086,-92.98410034179688,
0MN1,310.896,44.262501,-94.069702,
0MN2,312.42,46.13330078125,-93.00299835205078,
0MN3,374.904,46.677799224853516,-94.2925033569336,
0MN4,365.76,46.47719955444336,-94.3031005859375,
0MN5,314.8584,44.307201,-94.916901,
0MN6,416.052,43.662200927734375,-92.404296875,
0MN7,441.96000000000004,47.89910125732422,-91.87300109863281,
0MN8,301.752,45.135799,-92.859398,
0MN9,298.704,45.31330108642578,-93.71759796142578,
0MO0,236.22,38.410301208496094,-93.8501968383789,
0MO1,280.416,38.54652,-94.096629,
0MO2,289.56,37.78670120239258,-90.78009796142578,
0MO3,304.8,38.4403,-94.5933,
0MO4,271.272,39.08530044555664,-94.57379913330078,
0MO5,237.744,40.133399963378906,-92.1001968383789,
0MO6,259.08000000000004,40.116686,-92.266788,
0MO7,161.8488,38.80329895019531,-90.77629852294922,
0MO8,133.1976,39.14059829711914,-90.73680114746094,
0MO9,175.26000000000002,38.729728,-90.280725,
0MS0,138.0744,32.474998474121094,-88.61669921875,
0MS1,60.96,31.4252,-90.902901,
0MS2,91.44,31.541799545288086,-89.3917007446289,
0MS3,131.064,34.347801208496094,-89.51899719238281,
0MS4,15.24,30.375999450683594,-89.08619689941406,
0MS5,36.576,33.3918,-90.916801,
0MS6,7.62,30.301300048828125,-89.2344970703125,
0MS7,105.4608,34.342602,-89.143097,
0MS8,46.9392,33.695352,-91.163484,
0MS9,91.44,33.80070114135742,-89.02729797363281,
0MT1,1240.536,47.497501373291016,-112.39099884033203,
0MT2,838.2,48.1796989440918,-110.10900115966797,
0MT3,1194.816,46.25080108642578,-114.06700134277344,
0MT4,1069.848,46.27859878540039,-114.14099884033203,
0MT5,1021.08,45.633771,-108.848248,
0MT6,1188.72,48.037607,-114.674478,
0MT7,749.808,47.66080093383789,-115.40399932861328,
0MT8,1005.84,48.486698150634766,-113.99800109863281,
0MT9,1000.9632,48.481172,-114.481659,
0MU0,238.9632,37.23469924926758,-91.09359741210938,
0MU1,313.0296,37.246700286865234,-94.17389678955078,
0MU2,158.496,38.77692,-90.24151,
0MU3,226.77120000000002,39.7111,-91.451934,
0MU4,243.84,39.6161003112793,-92.86689758300781,
0MU5,263.652,38.71969985961914,-93.99440002441406,
0MU6,248.412,39.073299407958984,-93.73590087890625,
0MU7,326.136,38.875,-94.13970184326172,
0MU8,177.39360000000002,37.43870162963867,-89.75900268554688,
0MU9,390.7536,37.337894,-93.164084,
0MY0,457.20000000000005,44.333900451660156,-92.94329833984375,
0MY1,1501.14,45.66999816894531,-111.01899719238281,
0N0,306.0192,39.291099548339844,-94.44219970703125,
0N4,6.7056000000000004,39.202301,-75.485497,
0N5,9.144,39.148231,-75.503451,
0N6,15.24,39.012602,-75.533501,
0NA1,318.516,46.245356,-97.038174,
0NA5,481.584,48.0010986328125,-99.56289672851562,
0NA9,838.2,46.75,-103.801003,
0NC0,32.308800000000005,35.398799896240234,-77.94969940185547,
0NC1,1099.7184,35.4571,-82.375397,
0NC2,140.208,35.204973,-79.458234,
0NC3,5.7912,35.87519836425781,-76.69969940185547,
0NC4,74.676,35.786800384521484,-78.58580017089844,
0NC5,47.5488,35.91889953613281,-77.78919982910156,
0NC6,34.4424,36.13130187988281,-77.41889953613281,
0NC7,213.36,36.36481,-79.99614,
0NC8,252.984,35.755699,-80.735298,
0NC9,141.732,36.3307,-78.449699,
0ND0,472.44,47.92919921875,-99.40039825439453,
0ND6,615.696,46.05500030517578,-99.91709899902344,
0ND7,597.7128,46.465301513671875,-100.1050033569336,
0NE0,1162.8120000000001,41.849998474121094,-101.94999694824219,
0NE1,1146.048,42.40719985961914,-101.93199920654297,
0NE2,1155.4968000000001,41.8666,-101.917,
0NE3,341.37600000000003,40.667198181152344,-96.1864013671875,
0NE4,594.36,40.097198486328125,-98.95040130615234,
0NE5,1074.42,41.02109909057617,-102.01799774169922,
0NE6,537.972,40.43330001831055,-98.07060241699219,
